,pad_size(mm),coupling_len(um),Freq1(GHz),Freq2(GHz),Freq_EPR1(MHz),Chi1_1(MHz),Freq_EPR2(MHz),Chi2_1(MHz),Chi2_2(MHz)
27,0.16142857142857142,70.0,5.4111548068857,7.43685390871004,5106.752366331117,321.32906481135365,7433.335216497092,5.7428413661975855,0.0303806849155426
28,0.15,70.0,5.65179169385075,8.67700091737794,5317.83869552914,353.4381599164467,8674.272035657006,4.783155980323791,0.01830438911437988
29,0.15,70.0,5.63782333386399,8.29238527525248,5305.801203153667,351.27124864362145,8289.2751686156,5.313128836465835,0.023103439138412476
30,0.15,70.0,5.64729510010222,7.93810214750761,5314.492309250395,352.04513269600295,7934.4195677649095,6.083206160711288,0.03090212950325012
31,0.15,70.0,5.64578361875154,7.61239346688728,5313.649541132337,351.2777413303642,7607.985211979009,7.0091306979598995,0.042146593702316285
32,0.23,62.5,4.41262775572907,7.3419937137391,4212.277574199844,209.98505294121932,7341.128012565836,1.6048698785495756,0.0033098069648742675
33,0.23,62.5,4.40881412271396,7.0611921475834,4208.8701185426735,209.50728485012434,7060.236427179116,1.7483676865577698,0.003971854475021362
34,0.23,62.5,4.40998717716223,6.80171026374688,4210.004893040038,209.49725685764597,6800.638996744283,1.930357135652542,0.004896172266006469
35,0.23,62.5,4.40789983120476,6.56016219788304,4208.192899824784,209.14908854878615,6558.958284615501,2.133902785123825,0.006066364648818969
36,0.21857142857142856,62.5,4.54617345594032,7.50974181652955,4333.12347220587,223.56401236464976,7508.772191516618,1.7897050211963652,0.003881743204116821
37,0.21857142857142856,62.5,4.54316953134332,7.21647325625908,4330.469439634552,223.14105361423205,7215.3973935683925,1.9573054545154571,0.00469622945022583
38,0.21857142857142856,62.5,4.54378283981544,6.9454422021346,4331.107587805577,223.05965451975726,6944.2332764626435,2.163696459022522,0.0058097779712677
39,0.21857142857142856,62.5,4.54281312533199,6.69454718229227,4330.330847806085,222.79280031484126,6693.177851114348,2.406741482814789,0.00729244932937622
40,0.20714285714285716,62.5,4.68928689251651,7.68543980077415,4462.167022015075,238.63278936236,7684.351279113427,1.9993272991600035,0.004558867084503174
41,0.20714285714285716,62.5,4.68961347869808,7.37847076618038,4462.541775179651,238.52643492290113,7377.252313058908,2.2023082821159363,0.00559309760093689
42,0.20714285714285716,62.5,4.69066859197801,7.09493670728036,4463.591550784808,238.47062234830284,7093.557125129282,2.4490372271881102,0.0070084082450866695
43,0.20714285714285716,62.5,4.69095181615244,6.83265513627797,4463.970584547744,238.30256769113922,6831.081082632348,2.7382339073143003,0.0088958336353302
44,0.19571428571428573,62.5,4.84972559851103,7.86670354615091,4606.286428854859,256.1303870250168,7865.455174358539,2.2783554980335237,0.005546449729919433
45,0.19571428571428573,62.5,4.84793736405085,7.54894369080889,4604.774482620974,255.77612810371397,7547.546884483531,2.5058171580219266,0.006795241172790527
46,0.19571428571428573,62.5,4.84937851377916,7.25244075991608,4606.188614750223,255.73762262111282,7250.848850732031,2.7995745061054227,0.008603925937652588
47,0.19571428571428573,62.5,4.81532027968933,6.97123424901092,4575.699943566574,251.8545634580326,6969.492454421871,3.0091558936958314,0.01022040594291687
48,0.18428571428571427,62.5,5.02524436576504,8.06006162021052,4763.263648188039,276.0456556181393,8058.619745153204,2.6121754792270657,0.0068079918384552
49,0.18428571428571427,62.5,5.02581543208441,7.72325286729939,4763.891264012013,275.91930957426644,7721.621837755975,2.8976992107868194,0.008490501108169556
50,0.18428571428571427,62.5,5.02183996507942,7.41624485961882,4760.475973172536,275.2506405485172,7414.3946092055585,3.2180969130039214,0.010654634859085082
51,0.18428571428571427,62.5,5.02404306695303,7.12997838508817,4762.6405127850885,275.21454041978456,7127.822940261247,3.6542582998542783,0.01398648426246643
52,0.17285714285714288,62.5,5.21785561153288,8.26297452030916,4934.703040141721,298.82534168902015,8261.2906166906,3.0239184487247464,0.008490755311965942
53,0.17285714285714288,62.5,5.21770227338432,7.90936413333618,4934.712460694017,298.5777550760345,7907.444889204181,3.3724824285049437,0.010722151180267333
54,0.17285714285714288,62.5,5.21099982124646,7.5846563072049,4928.923116229242,297.5221005679264,7582.460397447115,3.767840107755661,0.01365296450805664
55,0.17285714285714288,62.5,5.21301894754691,7.28766756276108,4930.962388291539,297.4292222262535,7285.100597956423,4.27981303543663,0.017969629371643064
56,0.16142857142857142,62.5,5.42972292890945,8.47110140910688,5122.279087911348,325.00181768499755,8469.096438218638,3.5615183971061706,0.010926427528381346
57,0.16142857142857142,62.5,5.42671356843316,8.10076370792142,5119.7926613771915,324.36800069553755,8098.478015794401,3.963582823125839,0.013774836580276489
58,0.16142857142857142,62.5,5.42590979197669,7.76003621668784,5119.3230564248925,323.93109174734303,7757.3712766106255,4.492895595840454,0.018064892147064207
59,0.16142857142857142,62.5,5.42465863978479,7.44812234543468,5118.528405214932,323.3745861574993,7444.973004982867,5.138113778936386,0.024190407285690305
60,0.15,62.5,5.66176257339246,8.69325886072438,5326.49466897652,355.04396160406685,8690.84649422006,4.230954870796204,0.014260879776000976
61,0.15,62.5,5.65708459733877,8.30796079351104,5322.607183565425,354.1181973030224,8305.186420334167,4.73660417006874,0.018235593786239623
62,0.15,62.5,5.66225506743674,7.95076246625949,5327.476313471749,354.37757159363366,7947.472777992113,5.432168553647995,0.02450469575500488
63,0.15,62.5,5.65917176232539,7.62351974666139,5325.187888847785,353.48121140064427,7619.584246147727,6.255307853839874,0.03339531742095947
64,0.23,55.0,4.41968241352783,7.35484374424438,4218.654324721903,210.7783695077715,7354.069148756011,1.4364663129806519,0.002642040063858032
65,0.23,55.0,4.416986442851,7.07314701820295,4216.2557915129,210.42046222367,7072.289740181063,1.5686313884124756,0.003184057750701904
66,0.23,55.0,4.41653114216593,6.81268344918811,4215.904533325322,210.2633733052759,6811.723358238456,1.7306869800128937,0.003921839595794677
67,0.23,55.0,4.41482711789571,6.57014011629889,4214.433516803335,209.96535105611704,6569.059688419518,1.915632106739044,0.0048708735351562496
68,0.21857142857142856,55.0,4.551231438581,7.52309378558207,4337.664465374941,224.1970839503231,7522.233637238504,1.5885647312450408,0.0030496566715240477
69,0.21857142857142856,55.0,4.55112066063592,7.22921644173199,4337.623941465095,224.07579260325144,7228.2554035631065,1.7489694511756897,0.0037347543964385984
70,0.21857142857142856,55.0,4.55011650558888,6.95619061023667,4336.788808916302,223.84633456040572,6955.112479749496,1.9304493828639984,0.00460902414894104
71,0.21857142857142856,55.0,4.55133229682731,6.70448818152643,4337.982345654039,223.813414002161,6703.259666052077,2.1595131338272093,0.005846729322433472
72,0.20714285714285716,55.0,4.69561434974125,7.69856872923463,4467.831939664966,239.43159717682647,7697.603775586673,1.7732367156009674,0.003574481237411499
73,0.20714285714285716,55.0,4.69153762322486,7.39038376853251,4464.224214884147,238.87992781943893,7389.306947679769,1.9481785808868408,0.004369104448318481
74,0.20714285714285716,55.0,4.69854845645046,7.1061588555927,4470.637977823048,239.46241938495635,7104.928529255168,2.1847684374866483,0.005555790109634399
75,0.20714285714285716,55.0,4.69788485200456,6.84305419494824,4470.149923679755,239.21467198607252,6841.649120917793,2.445335891124725,0.00706890319442749
76,0.19571428571428573,55.0,4.8566696209835,7.88156899347456,4612.470986501482,257.0463142713127,7880.464485641828,2.0169215351982115,0.004331487983703613
77,0.19571428571428573,55.0,4.85886719114566,7.56251596865588,4614.530635554391,257.1411661301822,7561.2723772716045,2.2312178113098144,0.005361140003204345
78,0.19571428571428573,55.0,4.85782529905956,7.26401710389792,4613.704201980719,256.85067552295874,7262.603919342624,2.4860656378765107,0.006757398397445678
79,0.19571428571428573,55.0,4.85718812624775,6.98904386920479,4613.262816284855,256.57676562016485,6987.417970802774,2.7968845483455658,0.008698844825744628
80,0.18428571428571427,55.0,5.03611512640096,8.07558089813759,4772.930028673348,277.45505164899254,8074.304851017543,2.3123484448184968,0.005309508459091186
81,0.18428571428571427,55.0,5.03694297002935,7.73622479007979,4773.77473183644,277.3752166561222,7734.773891902956,2.5779021239509583,0.006687673460006713
82,0.18428571428571427,55.0,5.03208191145132,7.42806165018908,4769.555786302572,276.6250612709484,7426.415583079933,2.8633304661884305,0.008396986623764037
83,0.18428571428571427,55.0,5.03425075335792,7.14122495605837,4771.661754615274,276.62411220180894,7139.306192989148,3.2533212981338497,0.011035250621795653
84,0.17285714285714288,55.0,5.22984948761344,8.27814150506702,4945.303096209846,300.4547221902218,8276.64899604614,2.680618473920822,0.006639025770187377
85,0.17285714285714288,55.0,5.22786144877525,7.92274361929205,4943.661705969249,300.0173588916626,7921.044249154845,2.986939092596054,0.008373511497497559
86,0.17285714285714288,55.0,5.22646938277848,7.59712651753553,4942.5912055531935,299.60562276329995,7595.169689638595,3.355813889968872,0.01076573272705078
87,0.17285714285714288,55.0,5.22456942273236,7.29943213147786,4941.104567983853,299.0989772467575,7297.153838468189,3.798409622747421,0.014085244565963745
88,0.16142857142857142,55.0,5.43997827583012,8.48813798661213,5131.261892100649,326.5280379862976,8486.378372848294,3.1272902765884396,0.008387206512451171
89,0.16142857142857142,55.0,5.44191113801076,8.11506287342291,5133.1365718709285,326.5215166597137,8113.031478929151,3.521652212099075,0.010811422719955444
90,0.16142857142857142,55.0,5.43603987308958,7.77281569805299,5128.147414839862,325.5071555762577,7770.466918772646,3.9612639090671538,0.013980729042053223
91,0.16142857142857142,55.0,5.43783258460943,7.4600040393031,5130.015360748561,325.3692365962162,7457.214675112361,4.549572651180267,0.018867375959396363
92,0.15,55.0,5.67714128700248,8.70976362063785,5339.902909000217,357.3460998175621,8707.634409490454,3.7341296603584286,0.011044364822387695
93,0.15,55.0,5.67650619613068,8.32272401324712,5339.552307528023,356.97380949487496,8320.25938406975,4.204464803478241,0.014271143823623657
94,0.15,55.0,5.66933728473546,7.96283713009555,5333.520874989387,355.68862216356655,7959.954410603242,4.764367863895416,0.018782999885559083
95,0.15,55.0,5.67483262551773,7.63538902163084,5338.743745032235,355.95162527812005,7631.901034814752,5.5397064024524685,0.026044447912216186
96,0.23,47.5,4.42418609823474,7.36778106640011,4222.713132087619,211.32061685641193,7367.096330809801,1.2705262784137725,0.0020615591468811033
97,0.23,47.5,4.42258328236224,7.08517670801486,4221.302756740662,211.07715779551697,7084.41486887791,1.39464264286232,0.0025091206378936768
98,0.23,47.5,4.42319779289878,6.82301844746606,4221.918855733983,211.03370709999274,6822.162987139338,1.5425421487636566,0.0031046430835723875
99,0.23,47.5,4.42447377589701,6.58061508747021,4223.145502002626,211.04014624504183,6579.645364862255,1.7192507482242583,0.0039052369709014893
100,0.21857142857142856,47.5,4.55979390952354,7.53652545580876,4345.380729487041,225.1751739970617,7535.761833445185,1.4106266886844634,0.002394816562652588
101,0.21857142857142856,47.5,4.55606923885004,7.24004426175031,4342.060727499618,224.70215045384407,7239.195036230209,1.5462637157173156,0.0029111213092803956
102,0.21857142857142856,47.5,4.55941639327558,6.96767855167689,4345.159710392915,224.9206465528116,6966.715828372853,1.7239488337059021,0.0036594687843322753
103,0.21857142857142856,47.5,4.55935714858487,6.7146446736385,4345.187164313286,224.77779656818294,6713.549259042386,1.9258851385498046,0.004631658576965332
104,0.20714285714285716,47.5,4.70739112150194,7.71347055317241,4478.413010256687,240.79440576396942,7712.614023562799,1.5740471528186797,0.0028016984157562255
105,0.20714285714285716,47.5,4.70647045497411,7.40360134468688,4477.645121938704,240.585712304903,7402.640190303148,1.7382234333629607,0.003456032760620117
106,0.20714285714285716,47.5,4.70685180511379,7.11764408231238,4478.066481417589,240.4924111818447,7116.552688925193,1.9385279301071165,0.004356467304229736
107,0.20714285714285716,47.5,4.70569039082262,6.85378759171595,4477.120075520464,240.20888725532723,6852.54144850101,2.169389974210739,0.00554202410697937
